version,model,level,prediction,baseline,n_train,metric,prompt_strategy
18,yolov5x-coco-torch,5,0.47095741623684884,0.6479825033371316,0,detection_quality,zeroshot
18,yolov8l-coco-torch,1,0.9127926617641534,0.6529318209971942,22,detection_quality,zeroshot
18,yolov8l-coco-torch,2,0.7411574528905583,0.6529318209971942,310,detection_quality,zeroshot
18,yolov8l-coco-torch,3,0.6184296072776596,0.6529318209971942,597,detection_quality,zeroshot
18,yolov8l-coco-torch,4,0.47731121827529815,0.6529318209971942,71,detection_quality,zeroshot
18,yolov8l-coco-torch,5,0.47731121827529815,0.6529318209971942,0,detection_quality,zeroshot
18,yolov8m-coco-torch,1,0.9143001848439397,0.6191899998741878,22,detection_quality,zeroshot
18,yolov8m-coco-torch,2,0.7227751025459298,0.6191899998741878,310,detection_quality,zeroshot
18,yolov8m-coco-torch,3,0.5763543297592753,0.6191899998741878,597,detection_quality,zeroshot
18,yolov8m-coco-torch,4,0.4356560443957104,0.6191899998741878,71,detection_quality,zeroshot
18,yolov8m-coco-torch,5,0.4356560443957104,0.6191899998741878,0,detection_quality,zeroshot
18,yolov8n-coco-torch,1,0.8428871362973496,0.4908516990474192,22,detection_quality,zeroshot
18,yolov8n-coco-torch,2,0.59791685771002,0.4908516990474192,310,detection_quality,zeroshot
18,yolov8n-coco-torch,3,0.44447443014374355,0.4908516990474192,597,detection_quality,zeroshot
18,yolov8n-coco-torch,4,0.30426368116839064,0.4908516990474192,71,detection_quality,zeroshot
18,yolov8n-coco-torch,5,0.30426368116839064,0.4908516990474192,0,detection_quality,zeroshot
18,yolov8s-coco-torch,1,0.8667285641627931,0.5812603678534605,22,detection_quality,zeroshot
18,yolov8s-coco-torch,2,0.6734338939406825,0.5812603678534605,310,detection_quality,zeroshot
18,yolov8s-coco-torch,3,0.5451563225406126,0.5812603678534605,597,detection_quality,zeroshot
18,yolov8s-coco-torch,4,0.39393672906368804,0.5812603678534605,71,detection_quality,zeroshot
18,yolov8s-coco-torch,5,0.39393672906368804,0.5812603678534605,0,detection_quality,zeroshot
18,yolov8x-coco-torch,1,0.8993736203047934,0.656959509626136,22,detection_quality,zeroshot
18,yolov8x-coco-torch,2,0.7457801264276077,0.656959509626136,310,detection_quality,zeroshot
18,yolov8x-coco-torch,3,0.6236537867714179,0.656959509626136,597,detection_quality,zeroshot
18,yolov8x-coco-torch,4,0.47408648006106713,0.656959509626136,71,detection_quality,zeroshot
18,yolov8x-coco-torch,5,0.47408648006106713,0.656959509626136,0,detection_quality,zeroshot
18,yolov9c-coco-torch,1,0.8640208922515892,0.6320062026677671,22,detection_quality,zeroshot
18,yolov9c-coco-torch,2,0.7209561445861183,0.6320062026677671,310,detection_quality,zeroshot
18,yolov9c-coco-torch,3,0.5977068999240693,0.6320062026677671,597,detection_quality,zeroshot
18,yolov9c-coco-torch,4,0.46014533749107017,0.6320062026677671,71,detection_quality,zeroshot
18,yolov9c-coco-torch,5,0.46014533749107017,0.6320062026677671,0,detection_quality,zeroshot
18,yolov9e-coco-torch,1,0.9123140691145135,0.6669190177930158,22,detection_quality,zeroshot
18,yolov9e-coco-torch,2,0.7548399278888561,0.6669190177930158,310,detection_quality,zeroshot
18,yolov9e-coco-torch,3,0.6333397961280612,0.6669190177930158,597,detection_quality,zeroshot
18,yolov9e-coco-torch,4,0.4893503146267328,0.6669190177930158,71,detection_quality,zeroshot
18,yolov9e-coco-torch,5,0.4893503146267328,0.6669190177930158,0,detection_quality,zeroshot
ionescu,detection-transformer-torch,1,0.5508278004273822,0.40357565035641224,200,detection_quality,zeroshot
ionescu,detection-transformer-torch,2,0.4578290895610158,0.40357565035641224,200,detection_quality,zeroshot
ionescu,detection-transformer-torch,3,0.38711977175103823,0.40357565035641224,200,detection_quality,zeroshot
ionescu,detection-transformer-torch,4,0.3517989195706647,0.40357565035641224,200,detection_quality,zeroshot
ionescu,detection-transformer-torch,5,0.27030267047196266,0.40357565035641224,200,detection_quality,zeroshot
ionescu,dfine-large-coco-torch,1,0.7848323571217891,0.6517205048711282,200,detection_quality,zeroshot
ionescu,dfine-large-coco-torch,2,0.7111171144491232,0.6517205048711282,200,detection_quality,zeroshot
ionescu,dfine-large-coco-torch,3,0.6685807434385282,0.6517205048711282,200,detection_quality,zeroshot
ionescu,dfine-large-coco-torch,4,0.5773551411837091,0.6517205048711282,200,detection_quality,zeroshot
ionescu,dfine-large-coco-torch,5,0.5167171681624977,0.6517205048711282,200,detection_quality,zeroshot
ionescu,dfine-medium-coco-torch,1,0.7974809913951023,0.653429727477437,200,detection_quality,zeroshot
ionescu,dfine-medium-coco-torch,2,0.7080157064297288,0.653429727477437,200,detection_quality,zeroshot
ionescu,dfine-medium-coco-torch,3,0.6651365026006251,0.653429727477437,200,detection_quality,zeroshot
ionescu,dfine-medium-coco-torch,4,0.5843196369890618,0.653429727477437,200,detection_quality,zeroshot
ionescu,dfine-medium-coco-torch,5,0.5121957999726636,0.653429727477437,200,detection_quality,zeroshot
ionescu,dfine-nano-coco-torch,1,0.7067376995832139,0.560848207125243,200,detection_quality,zeroshot
ionescu,dfine-nano-coco-torch,2,0.6171119587276795,0.560848207125243,200,detection_quality,zeroshot
ionescu,dfine-nano-coco-torch,3,0.5857312117851827,0.560848207125243,200,detection_quality,zeroshot
ionescu,dfine-nano-coco-torch,4,0.4920312288578818,0.560848207125243,200,detection_quality,zeroshot
ionescu,dfine-nano-coco-torch,5,0.40262893667225536,0.560848207125243,200,detection_quality,zeroshot
ionescu,dfine-small-coco-torch,1,0.749786916512912,0.6018565515938219,200,detection_quality,zeroshot
ionescu,dfine-small-coco-torch,2,0.6674700279728196,0.6018565515938219,200,detection_quality,zeroshot
ionescu,dfine-small-coco-torch,3,0.6129865132481025,0.6018565515938219,200,detection_quality,zeroshot
ionescu,dfine-small-coco-torch,4,0.5259389666894028,0.6018565515938219,200,detection_quality,zeroshot
ionescu,dfine-small-coco-torch,5,0.4531003335458705,0.6018565515938219,200,detection_quality,zeroshot
ionescu,dfine-xlarge-coco-torch,1,0.8139174069924262,0.6745152423554631,200,detection_quality,zeroshot
ionescu,dfine-xlarge-coco-torch,2,0.7258389044863907,0.6745152423554631,200,detection_quality,zeroshot
ionescu,dfine-xlarge-coco-torch,3,0.6890919707760438,0.6745152423554631,200,detection_quality,zeroshot
ionescu,dfine-xlarge-coco-torch,4,0.6091893334418752,0.6745152423554631,200,detection_quality,zeroshot
ionescu,dfine-xlarge-coco-torch,5,0.5345385960805802,0.6745152423554631,200,detection_quality,zeroshot
ionescu,faster-rcnn-resnet50-fpn-coco-torch,1,0.5696886533248707,0.4571821627712276,200,detection_quality,zeroshot
ionescu,faster-rcnn-resnet50-fpn-coco-torch,2,0.49615865218482225,0.4571821627712276,200,detection_quality,zeroshot
ionescu,faster-rcnn-resnet50-fpn-coco-torch,3,0.43386643445772294,0.4571821627712276,200,detection_quality,zeroshot
ionescu,faster-rcnn-resnet50-fpn-coco-torch,4,0.42307900209532595,0.4571821627712276,200,detection_quality,zeroshot
ionescu,faster-rcnn-resnet50-fpn-coco-torch,5,0.3631180717933954,0.4571821627712276,200,detection_quality,zeroshot
ionescu,retinanet-resnet50-fpn-coco-torch,1,0.6832141005941665,0.5354168576162636,200,detection_quality,zeroshot
ionescu,retinanet-resnet50-fpn-coco-torch,2,0.6030837870764775,0.5354168576162636,200,detection_quality,zeroshot
ionescu,retinanet-resnet50-fpn-coco-torch,3,0.5267833153105496,0.5354168576162636,200,detection_quality,zeroshot
ionescu,retinanet-resnet50-fpn-coco-torch,4,0.4725324848800953,0.5354168576162636,200,detection_quality,zeroshot
ionescu,retinanet-resnet50-fpn-coco-torch,5,0.39147060022003316,0.5354168576162636,200,detection_quality,zeroshot
ionescu,rfdetr-base-coco-torch,1,0.7640733262662387,0.6102507714780702,200,detection_quality,zeroshot
ionescu,rfdetr-base-coco-torch,2,0.6720160641020757,0.6102507714780702,200,detection_quality,zeroshot
ionescu,rfdetr-base-coco-torch,3,0.6288539928562578,0.6102507714780702,200,detection_quality,zeroshot
ionescu,rfdetr-base-coco-torch,4,0.5311570837247095,0.6102507714780702,200,detection_quality,zeroshot
ionescu,rfdetr-base-coco-torch,5,0.45515339044107345,0.6102507714780702,200,detection_quality,zeroshot
ionescu,rfdetr-large-coco-torch,1,0.7831253545324082,0.6255005349636037,200,detection_quality,zeroshot
ionescu,rfdetr-large-coco-torch,2,0.6772410499412629,0.6255005349636037,200,detection_quality,zeroshot
ionescu,rfdetr-large-coco-torch,3,0.6345073550176538,0.6255005349636037,200,detection_quality,zeroshot
ionescu,rfdetr-large-coco-torch,4,0.5515555535551995,0.6255005349636037,200,detection_quality,zeroshot
ionescu,rfdetr-large-coco-torch,5,0.48107336177149157,0.6255005349636037,200,detection_quality,zeroshot
ionescu,rfdetr-medium-coco-torch,1,0.7873172849913694,0.6216880083487929,200,detection_quality,zeroshot
ionescu,rfdetr-medium-coco-torch,2,0.6716110670032769,0.6216880083487929,200,detection_quality,zeroshot
ionescu,rfdetr-medium-coco-torch,3,0.6453689992720787,0.6216880083487929,200,detection_quality,zeroshot
ionescu,rfdetr-medium-coco-torch,4,0.5397393834552127,0.6216880083487929,200,detection_quality,zeroshot
ionescu,rfdetr-medium-coco-torch,5,0.4644033070220233,0.6216880083487929,200,detection_quality,zeroshot
ionescu,rfdetr-nano-coco-torch,1,0.7457132615395033,0.5776083855206445,200,detection_quality,zeroshot
ionescu,rfdetr-nano-coco-torch,2,0.649158144250832,0.5776083855206445,200,detection_quality,zeroshot
ionescu,rfdetr-nano-coco-torch,3,0.5761055672237261,0.5776083855206445,200,detection_quality,zeroshot
ionescu,rfdetr-nano-coco-torch,4,0.4984180091876855,0.5776083855206445,200,detection_quality,zeroshot
ionescu,rfdetr-nano-coco-torch,5,0.41864694540147873,0.5776083855206445,200,detection_quality,zeroshot
ionescu,rfdetr-small-coco-torch,1,0.7874745234659166,0.6189969669318153,200,detection_quality,zeroshot
ionescu,rfdetr-small-coco-torch,2,0.6784833617403718,0.6189969669318153,200,detection_quality,zeroshot
ionescu,rfdetr-small-coco-torch,3,0.626363434311483,0.6189969669318153,200,detection_quality,zeroshot
ionescu,rfdetr-small-coco-torch,4,0.5368485022366,0.6189969669318153,200,detection_quality,zeroshot
ionescu,rfdetr-small-coco-torch,5,0.4658150129047127,0.6189969669318153,200,detection_quality,zeroshot
ionescu,rtdetr-l-coco-torch,1,0.7025070235136986,0.5610279720078203,200,detection_quality,zeroshot
ionescu,rtdetr-l-coco-torch,2,0.642149647985309,0.5610279720078203,200,detection_quality,zeroshot
ionescu,rtdetr-l-coco-torch,3,0.5551940219872131,0.5610279720078203,200,detection_quality,zeroshot
ionescu,rtdetr-l-coco-torch,4,0.49667436223067346,0.5610279720078203,200,detection_quality,zeroshot
ionescu,rtdetr-l-coco-torch,5,0.4086148043222078,0.5610279720078203,200,detection_quality,zeroshot
ionescu,rtdetr-v2-l-coco-torch,1,0.7976254883175181,0.6551630257957263,200,detection_quality,zeroshot
ionescu,rtdetr-v2-l-coco-torch,2,0.7214730148816941,0.6551630257957263,200,detection_quality,zeroshot
ionescu,rtdetr-v2-l-coco-torch,3,0.6663720912650271,0.6551630257957263,200,detection_quality,zeroshot
ionescu,rtdetr-v2-l-coco-torch,4,0.5846391451718752,0.6551630257957263,200,detection_quality,zeroshot
ionescu,rtdetr-v2-l-coco-torch,5,0.5057053893425189,0.6551630257957263,200,detection_quality,zeroshot
ionescu,rtdetr-v2-m-coco-torch,1,0.8043705081547372,0.6579062083636237,200,detection_quality,zeroshot
ionescu,rtdetr-v2-m-coco-torch,2,0.7226706249137942,0.6579062083636237,200,detection_quality,zeroshot
ionescu,rtdetr-v2-m-coco-torch,3,0.6660123684964419,0.6579062083636237,200,detection_quality,zeroshot
ionescu,rtdetr-v2-m-coco-torch,4,0.5887395893240605,0.6579062083636237,200,detection_quality,zeroshot
ionescu,rtdetr-v2-m-coco-torch,5,0.5077379509290832,0.6579062083636237,200,detection_quality,zeroshot
ionescu,rtdetr-v2-s-coco-torch,1,0.7656925955353288,0.6155301015768531,200,detection_quality,zeroshot
ionescu,rtdetr-v2-s-coco-torch,2,0.6727655901697056,0.6155301015768531,200,detection_quality,zeroshot
ionescu,rtdetr-v2-s-coco-torch,3,0.6335238245396004,0.6155301015768531,200,detection_quality,zeroshot
ionescu,rtdetr-v2-s-coco-torch,4,0.5516701285814566,0.6155301015768531,200,detection_quality,zeroshot
ionescu,rtdetr-v2-s-coco-torch,5,0.4539983690581775,0.6155301015768531,200,detection_quality,zeroshot
ionescu,rtdetr-x-coco-torch,1,0.6884581669854302,0.5631254461554502,200,detection_quality,zeroshot
ionescu,rtdetr-x-coco-torch,2,0.6248594265008033,0.5631254461554502,200,detection_quality,zeroshot
ionescu,rtdetr-x-coco-torch,3,0.5796527101159817,0.5631254461554502,200,detection_quality,zeroshot
ionescu,rtdetr-x-coco-torch,4,0.5020188919998781,0.5631254461554502,200,detection_quality,zeroshot
ionescu,rtdetr-x-coco-torch,5,0.42063803517515974,0.5631254461554502,200,detection_quality,zeroshot
ionescu,yolo11l-coco-torch,1,0.7819361516621944,0.636470406586455,200,detection_quality,zeroshot
ionescu,yolo11l-coco-torch,2,0.6920099425237244,0.636470406586455,200,detection_quality,zeroshot
ionescu,yolo11l-coco-torch,3,0.65102956147851,0.636470406586455,200,detection_quality,zeroshot
ionescu,yolo11l-coco-torch,4,0.5683420369863462,0.636470406586455,200,detection_quality,zeroshot
ionescu,yolo11l-coco-torch,5,0.48903434028149984,0.636470406586455,200,detection_quality,zeroshot
ionescu,yolo11m-coco-torch,1,0.7582571520437831,0.6242442295508305,200,detection_quality,zeroshot
ionescu,yolo11m-coco-torch,2,0.6923955814108925,0.6242442295508305,200,detection_quality,zeroshot
ionescu,yolo11m-coco-torch,3,0.6279252757535128,0.6242442295508305,200,detection_quality,zeroshot
ionescu,yolo11m-coco-torch,4,0.5604552439636131,0.6242442295508305,200,detection_quality,zeroshot
ionescu,yolo11m-coco-torch,5,0.48218789458234895,0.6242442295508305,200,detection_quality,zeroshot
ionescu,yolo11n-coco-torch,1,0.6768801873967307,0.5117689875002543,200,detection_quality,zeroshot
ionescu,yolo11n-coco-torch,2,0.5820973421962106,0.5117689875002543,200,detection_quality,zeroshot
ionescu,yolo11n-coco-torch,3,0.4955723591795242,0.5117689875002543,200,detection_quality,zeroshot
ionescu,yolo11n-coco-torch,4,0.44598738605594834,0.5117689875002543,200,detection_quality,zeroshot
ionescu,yolo11n-coco-torch,5,0.35830766267285563,0.5117689875002543,200,detection_quality,zeroshot
ionescu,yolo11s-coco-torch,1,0.7377271218309579,0.5900855775235758,200,detection_quality,zeroshot
ionescu,yolo11s-coco-torch,2,0.6578482898898009,0.5900855775235758,200,detection_quality,zeroshot
ionescu,yolo11s-coco-torch,3,0.5908794176860303,0.5900855775235758,200,detection_quality,zeroshot
ionescu,yolo11s-coco-torch,4,0.5326932892314215,0.5900855775235758,200,detection_quality,zeroshot
ionescu,yolo11s-coco-torch,5,0.4312797689796707,0.5900855775235758,200,detection_quality,zeroshot
ionescu,yolo11x-coco-torch,1,0.8054740701114581,0.6659214923641869,200,detection_quality,zeroshot
ionescu,yolo11x-coco-torch,2,0.7198688800229632,0.6659214923641869,200,detection_quality,zeroshot
ionescu,yolo11x-coco-torch,3,0.6873091606693568,0.6659214923641869,200,detection_quality,zeroshot
ionescu,yolo11x-coco-torch,4,0.5998678106886335,0.6659214923641869,200,detection_quality,zeroshot
ionescu,yolo11x-coco-torch,5,0.5170875403285191,0.6659214923641869,200,detection_quality,zeroshot
ionescu,yolov10l-coco-torch,1,0.7873523878816858,0.6400087830428302,200,detection_quality,zeroshot
ionescu,yolov10l-coco-torch,2,0.6982893905895357,0.6400087830428302,200,detection_quality,zeroshot
ionescu,yolov10l-coco-torch,3,0.6534823764728188,0.6400087830428302,200,detection_quality,zeroshot
ionescu,yolov10l-coco-torch,4,0.5691285814023102,0.6400087830428302,200,detection_quality,zeroshot
ionescu,yolov10l-coco-torch,5,0.4917911788677944,0.6400087830428302,200,detection_quality,zeroshot
ionescu,yolov10m-coco-torch,1,0.7698484722955017,0.6282047846708179,200,detection_quality,zeroshot
ionescu,yolov10m-coco-torch,2,0.6886489479073613,0.6282047846708179,200,detection_quality,zeroshot
ionescu,yolov10m-coco-torch,3,0.6284829959345428,0.6282047846708179,200,detection_quality,zeroshot
ionescu,yolov10m-coco-torch,4,0.5688757335257454,0.6282047846708179,200,detection_quality,zeroshot
ionescu,yolov10m-coco-torch,5,0.485167773690938,0.6282047846708179,200,detection_quality,zeroshot
ionescu,yolov10n-coco-torch,1,0.6498034061027866,0.4890654610710212,200,detection_quality,zeroshot
ionescu,yolov10n-coco-torch,2,0.553085643803265,0.4890654610710212,200,detection_quality,zeroshot
ionescu,yolov10n-coco-torch,3,0.4726147365695462,0.4890654610710212,200,detection_quality,zeroshot
ionescu,yolov10n-coco-torch,4,0.4335925149920888,0.4890654610710212,200,detection_quality,zeroshot
ionescu,yolov10n-coco-torch,5,0.3362310038874179,0.4890654610710212,200,detection_quality,zeroshot
ionescu,yolov10s-coco-torch,1,0.7457562936592435,0.5993350060132541,200,detection_quality,zeroshot
ionescu,yolov10s-coco-torch,2,0.6696233945281292,0.5993350060132541,200,detection_quality,zeroshot
ionescu,yolov10s-coco-torch,3,0.5985853209398286,0.5993350060132541,200,detection_quality,zeroshot
ionescu,yolov10s-coco-torch,4,0.5284817462402753,0.5993350060132541,200,detection_quality,zeroshot
ionescu,yolov10s-coco-torch,5,0.4542282746987917,0.5993350060132541,200,detection_quality,zeroshot
ionescu,yolov10x-coco-torch,1,0.7834877123501746,0.6498320514769445,200,detection_quality,zeroshot
ionescu,yolov10x-coco-torch,2,0.7082328777289372,0.6498320514769445,200,detection_quality,zeroshot
ionescu,yolov10x-coco-torch,3,0.6734530331057194,0.6498320514769445,200,detection_quality,zeroshot
ionescu,yolov10x-coco-torch,4,0.579274730216381,0.6498320514769445,200,detection_quality,zeroshot
ionescu,yolov10x-coco-torch,5,0.504711903983508,0.6498320514769445,200,detection_quality,zeroshot
ionescu,yolov5l-coco-torch,1,0.7655435663487933,0.6277016110379896,200,detection_quality,zeroshot
ionescu,yolov5l-coco-torch,2,0.6971098020841074,0.6277016110379896,200,detection_quality,zeroshot
ionescu,yolov5l-coco-torch,3,0.6319907466050927,0.6277016110379896,200,detection_quality,zeroshot
ionescu,yolov5l-coco-torch,4,0.5616204636615215,0.6277016110379896,200,detection_quality,zeroshot
ionescu,yolov5l-coco-torch,5,0.4822434764904359,0.6277016110379896,200,detection_quality,zeroshot
ionescu,yolov5m-coco-torch,1,0.7480497047419309,0.6025859636835019,200,detection_quality,zeroshot
ionescu,yolov5m-coco-torch,2,0.667369822340329,0.6025859636835019,200,detection_quality,zeroshot
ionescu,yolov5m-coco-torch,3,0.6062048789972374,0.6025859636835019,200,detection_quality,zeroshot
ionescu,yolov5m-coco-torch,4,0.5337304067045917,0.6025859636835019,200,detection_quality,zeroshot
ionescu,yolov5m-coco-torch,5,0.45757500563342374,0.6025859636835019,200,detection_quality,zeroshot
ionescu,yolov5n-coco-torch,1,0.5964754205237868,0.4540371390634687,200,detection_quality,zeroshot
ionescu,yolov5n-coco-torch,2,0.5037086165443388,0.4540371390634687,200,detection_quality,zeroshot
ionescu,yolov5n-coco-torch,3,0.4349520893351952,0.4540371390634687,200,detection_quality,zeroshot
ionescu,yolov5n-coco-torch,4,0.4084851093348459,0.4540371390634687,200,detection_quality,zeroshot
ionescu,yolov5n-coco-torch,5,0.32656445957917535,0.4540371390634687,200,detection_quality,zeroshot
ionescu,yolov5s-coco-torch,1,0.7113775460302969,0.5764292704429405,200,detection_quality,zeroshot
ionescu,yolov5s-coco-torch,2,0.6444933053358375,0.5764292704429405,200,detection_quality,zeroshot
ionescu,yolov5s-coco-torch,3,0.5695749502023513,0.5764292704429405,200,detection_quality,zeroshot
ionescu,yolov5s-coco-torch,4,0.5249211866322897,0.5764292704429405,200,detection_quality,zeroshot
ionescu,yolov5s-coco-torch,5,0.4317793640139243,0.5764292704429405,200,detection_quality,zeroshot
ionescu,yolov5x-coco-torch,1,0.7650623138999528,0.6479825033371316,200,detection_quality,zeroshot
ionescu,yolov5x-coco-torch,2,0.7133172286418639,0.6479825033371316,200,detection_quality,zeroshot
ionescu,yolov5x-coco-torch,3,0.6659968565712591,0.6479825033371316,200,detection_quality,zeroshot
ionescu,yolov5x-coco-torch,4,0.5837138502738279,0.6479825033371316,200,detection_quality,zeroshot
ionescu,yolov5x-coco-torch,5,0.511822267298751,0.6479825033371316,200,detection_quality,zeroshot
ionescu,yolov8l-coco-torch,1,0.7855335755797577,0.6529318209971942,200,detection_quality,zeroshot
ionescu,yolov8l-coco-torch,2,0.7169399149456512,0.6529318209971942,200,detection_quality,zeroshot
ionescu,yolov8l-coco-torch,3,0.6657299765167302,0.6529318209971942,200,detection_quality,zeroshot
ionescu,yolov8l-coco-torch,4,0.5780182978188919,0.6529318209971942,200,detection_quality,zeroshot
ionescu,yolov8l-coco-torch,5,0.5184373401249349,0.6529318209971942,200,detection_quality,zeroshot
ionescu,yolov8m-coco-torch,1,0.7488465159081334,0.6191899998741878,200,detection_quality,zeroshot
ionescu,yolov8m-coco-torch,2,0.68180428277231,0.6191899998741878,200,detection_quality,zeroshot
ionescu,yolov8m-coco-torch,3,0.6337217326208202,0.6191899998741878,200,detection_quality,zeroshot
ionescu,yolov8m-coco-torch,4,0.5547438066058055,0.6191899998741878,200,detection_quality,zeroshot
ionescu,yolov8m-coco-torch,5,0.4768336614638676,0.6191899998741878,200,detection_quality,zeroshot
ionescu,yolov8n-coco-torch,1,0.6367422071445553,0.4908516990474192,200,detection_quality,zeroshot
ionescu,yolov8n-coco-torch,2,0.5631363487398269,0.4908516990474192,200,detection_quality,zeroshot
ionescu,yolov8n-coco-torch,3,0.4801909650978257,0.4908516990474192,200,detection_quality,zeroshot
ionescu,yolov8n-coco-torch,4,0.43163398897255006,0.4908516990474192,200,detection_quality,zeroshot
ionescu,yolov8n-coco-torch,5,0.3425549852823348,0.4908516990474192,200,detection_quality,zeroshot
ionescu,yolov8s-coco-torch,1,0.729717504849296,0.5812603678534605,200,detection_quality,zeroshot
ionescu,yolov8s-coco-torch,2,0.6413880891209791,0.5812603678534605,200,detection_quality,zeroshot
ionescu,yolov8s-coco-torch,3,0.5756397899918507,0.5812603678534605,200,detection_quality,zeroshot
ionescu,yolov8s-coco-torch,4,0.526444642206821,0.5812603678534605,200,detection_quality,zeroshot
ionescu,yolov8s-coco-torch,5,0.4331118130983577,0.5812603678534605,200,detection_quality,zeroshot
ionescu,yolov8x-coco-torch,1,0.7844166247541047,0.656959509626136,200,detection_quality,zeroshot
ionescu,yolov8x-coco-torch,2,0.716999606074163,0.656959509626136,200,detection_quality,zeroshot
ionescu,yolov8x-coco-torch,3,0.6736163429610158,0.656959509626136,200,detection_quality,zeroshot
ionescu,yolov8x-coco-torch,4,0.5868505597000461,0.656959509626136,200,detection_quality,zeroshot
ionescu,yolov8x-coco-torch,5,0.5229144146413514,0.656959509626136,200,detection_quality,zeroshot
ionescu,yolov9c-coco-torch,1,0.7712780536746194,0.6320062026677671,200,detection_quality,zeroshot
ionescu,yolov9c-coco-torch,2,0.6914171882353654,0.6320062026677671,200,detection_quality,zeroshot
ionescu,yolov9c-coco-torch,3,0.6408265747893853,0.6320062026677671,200,detection_quality,zeroshot
ionescu,yolov9c-coco-torch,4,0.576298680054085,0.6320062026677671,200,detection_quality,zeroshot
ionescu,yolov9c-coco-torch,5,0.4802105165853802,0.6320062026677671,200,detection_quality,zeroshot
ionescu,yolov9e-coco-torch,1,0.8008871023682382,0.6669190177930158,200,detection_quality,zeroshot
ionescu,yolov9e-coco-torch,2,0.7303398537765873,0.6669190177930158,200,detection_quality,zeroshot
ionescu,yolov9e-coco-torch,3,0.6770280471054875,0.6669190177930158,200,detection_quality,zeroshot
ionescu,yolov9e-coco-torch,4,0.5962166796153874,0.6669190177930158,200,detection_quality,zeroshot
ionescu,yolov9e-coco-torch,5,0.5301234060993777,0.6669190177930158,200,detection_quality,zeroshot
ic9600,detection-transformer-torch,1,0.5458880065799518,0.40357565035641224,200,detection_quality,zeroshot
ic9600,detection-transformer-torch,2,0.435081836711744,0.40357565035641224,200,detection_quality,zeroshot
ic9600,detection-transformer-torch,3,0.36742871823696693,0.40357565035641224,200,detection_quality,zeroshot
ic9600,detection-transformer-torch,4,0.35610765916905157,0.40357565035641224,200,detection_quality,zeroshot
ic9600,detection-transformer-torch,5,0.31337203108434936,0.40357565035641224,200,detection_quality,zeroshot
ic9600,dfine-large-coco-torch,1,0.7782318729498888,0.6517205048711282,200,detection_quality,zeroshot
ic9600,dfine-large-coco-torch,2,0.6924275989870684,0.6517205048711282,200,detection_quality,zeroshot
ic9600,dfine-large-coco-torch,3,0.6188859476951362,0.6517205048711282,200,detection_quality,zeroshot
ic9600,dfine-large-coco-torch,4,0.6188859476951362,0.6517205048711282,200,detection_quality,zeroshot
ic9600,dfine-large-coco-torch,5,0.5501711570284182,0.6517205048711282,200,detection_quality,zeroshot
ic9600,dfine-medium-coco-torch,1,0.7741747114818307,0.653429727477437,200,detection_quality,zeroshot
ic9600,dfine-medium-coco-torch,2,0.7009795715322247,0.653429727477437,200,detection_quality,zeroshot
ic9600,dfine-medium-coco-torch,3,0.630946443005566,0.653429727477437,200,detection_quality,zeroshot
ic9600,dfine-medium-coco-torch,4,0.6244948177115978,0.653429727477437,200,detection_quality,zeroshot
ic9600,dfine-medium-coco-torch,5,0.5365530936559629,0.653429727477437,200,detection_quality,zeroshot
ic9600,dfine-nano-coco-torch,1,0.7087330032284807,0.560848207125243,200,detection_quality,zeroshot
ic9600,dfine-nano-coco-torch,2,0.6025921487769071,0.560848207125243,200,detection_quality,zeroshot
ic9600,dfine-nano-coco-torch,3,0.5378479659509526,0.560848207125243,200,detection_quality,zeroshot
ic9600,dfine-nano-coco-torch,4,0.5267808641398247,0.560848207125243,200,detection_quality,zeroshot
ic9600,dfine-nano-coco-torch,5,0.4282870535300479,0.560848207125243,200,detection_quality,zeroshot
ic9600,dfine-small-coco-torch,1,0.7415531178424907,0.6018565515938219,200,detection_quality,zeroshot
ic9600,dfine-small-coco-torch,2,0.634772416468964,0.6018565515938219,200,detection_quality,zeroshot
ic9600,dfine-small-coco-torch,3,0.5701198335905944,0.6018565515938219,200,detection_quality,zeroshot
ic9600,dfine-small-coco-torch,4,0.5701198335905944,0.6018565515938219,200,detection_quality,zeroshot
ic9600,dfine-small-coco-torch,5,0.4927175564764642,0.6018565515938219,200,detection_quality,zeroshot
ic9600,dfine-xlarge-coco-torch,1,0.8013459038253775,0.6745152423554631,200,detection_quality,zeroshot
ic9600,dfine-xlarge-coco-torch,2,0.7018363995763406,0.6745152423554631,200,detection_quality,zeroshot
ic9600,dfine-xlarge-coco-torch,3,0.6491678442909284,0.6745152423554631,200,detection_quality,zeroshot
ic9600,dfine-xlarge-coco-torch,4,0.6491678442909284,0.6745152423554631,200,detection_quality,zeroshot
ic9600,dfine-xlarge-coco-torch,5,0.5710582197937408,0.6745152423554631,200,detection_quality,zeroshot
ic9600,faster-rcnn-resnet50-fpn-coco-torch,1,0.5418145807043208,0.4571821627712276,200,detection_quality,zeroshot
ic9600,faster-rcnn-resnet50-fpn-coco-torch,2,0.4694164784117074,0.4571821627712276,200,detection_quality,zeroshot
ic9600,faster-rcnn-resnet50-fpn-coco-torch,3,0.44030257234426445,0.4571821627712276,200,detection_quality,zeroshot
ic9600,faster-rcnn-resnet50-fpn-coco-torch,4,0.4171885911979224,0.4571821627712276,200,detection_quality,zeroshot
